probe,coef_verify,significant,null
ENSG00000197746,-0.08667433148595186,No,TRUE
ENSG00000236088,-0.07526393978335022,No,TRUE
ENSG00000100207,0.062163249548634926,No,TRUE
ENSG00000275896,-0.46453576572174105,No,TRUE
ENSG00000212747,0.08313372852666363,No,TRUE
ENSG00000163219,-0.10521444078107796,No,TRUE
ENSG00000095713,-0.32501581027999776,No,TRUE
ENSG00000006459,0.07539914404895806,No,TRUE
ENSG00000148950,0.06510739743180705,No,TRUE
ENSG00000068796,-0.0697474639302256,No,TRUE
ENSG00000100258,-0.14623081532377602,No,TRUE
ENSG00000138468,-0.06377079989792313,No,TRUE
ENSG00000070413,-0.09970622614411676,No,TRUE
ENSG00000115738,-0.10924921304163092,No,TRUE
ENSG00000244116,0.32967623603656765,No,TRUE
ENSG00000179604,-0.10085362206408527,No,TRUE
ENSG00000160404,-0.1116432243616978,No,TRUE
ENSG00000167842,-0.060456488630960065,No,TRUE
ENSG00000065485,0.08913839961327437,No,TRUE
ENSG00000116793,-0.06993677457568237,No,TRUE
ENSG00000141562,-0.0846689850716497,No,TRUE
ENSG00000155115,0.06619543284132023,No,TRUE
ENSG00000242294,-0.12810093471722067,No,TRUE
ENSG00000119655,-0.13603463550734177,No,TRUE
ENSG00000204104,-0.06692592890391295,No,TRUE
ENSG00000128604,-0.12654366056887284,No,TRUE
ENSG00000145743,-0.08012560425201685,No,TRUE
ENSG00000177479,0.04679770415750784,No,TRUE
ENSG00000138617,-0.06837755717482531,No,TRUE
ENSG00000144724,0.12121397223074848,No,TRUE
ENSG00000166839,0.0889867662604119,No,TRUE
ENSG00000204899,0.07827314902556425,No,TRUE
ENSG00000236104,-0.07189098740317526,No,TRUE
ENSG00000140992,-0.06085193810583828,No,TRUE
ENSG00000139190,-0.10457352644242685,No,TRUE
ENSG00000134138,0.13733438463218187,No,TRUE
ENSG00000152193,0.06562577797029634,No,TRUE
ENSG00000165238,0.28948835959299546,No,TRUE
ENSG00000078081,-0.22655962751318998,No,TRUE
ENSG00000198730,-0.04854540661592292,No,TRUE
ENSG00000131263,0.0579437710079869,No,TRUE
ENSG00000066027,0.09769861202095903,No,TRUE
ENSG00000105053,0.05422258904304694,No,TRUE
ENSG00000099622,-0.06260097824329858,No,TRUE
ENSG00000106080,0.09206761845244793,No,TRUE
ENSG00000163932,-0.0665758849718364,No,TRUE
ENSG00000174227,-0.06384927460562526,No,TRUE
ENSG00000099992,-0.09605830495217367,No,TRUE
ENSG00000169288,0.07582472666016003,No,TRUE
ENSG00000127418,-0.14103049226802736,No,TRUE
ENSG00000179104,0.09864720753679979,No,TRUE
ENSG00000114859,0.13687993281045557,No,TRUE
ENSG00000132357,-0.118884047221564,No,TRUE
ENSG00000204519,0.08789727303357932,No,TRUE
ENSG00000129515,0.0647193597525513,No,TRUE
ENSG00000111961,0.09877193178891984,No,TRUE
ENSG00000121940,-0.05828869114199257,No,TRUE
ENSG00000163762,-0.1523325897119379,No,TRUE
ENSG00000118432,-0.2450615866173612,No,TRUE
ENSG00000077721,0.05124537735958691,No,TRUE
ENSG00000135540,0.14010760638472017,No,TRUE
ENSG00000145982,-0.06068603699278962,No,TRUE
ENSG00000065923,-0.11805130483099352,No,TRUE
ENSG00000165802,0.10152732564229627,No,TRUE
ENSG00000173281,0.12111702107263667,No,TRUE
ENSG00000124155,0.0667697059550418,No,TRUE
ENSG00000135605,-0.11432692933021243,No,TRUE
ENSG00000040531,-0.07234562446675469,No,TRUE
ENSG00000213366,-0.16357926828212527,No,TRUE
ENSG00000176108,-0.09031554516176042,No,TRUE
ENSG00000164087,0.12077435220429758,No,TRUE
ENSG00000137601,0.06483108699862422,No,TRUE
ENSG00000132819,-0.1576942230702858,No,TRUE
ENSG00000067829,-0.08386439074008861,No,TRUE
ENSG00000213203,-0.15385199113876882,No,TRUE
ENSG00000124491,0.13851706530750635,No,TRUE
ENSG00000156299,0.13152687529041274,No,TRUE
ENSG00000136631,-0.054714231834009364,No,TRUE
ENSG00000171202,0.06690537011726753,No,TRUE
ENSG00000115073,-0.08216703920787613,No,TRUE
ENSG00000104881,0.1296921719918311,No,TRUE
ENSG00000173020,-0.0963917532170209,No,TRUE
ENSG00000149925,0.15332959844140878,No,TRUE
ENSG00000046889,-0.16642378198167543,No,TRUE
ENSG00000204536,-0.10051497082670477,No,TRUE
ENSG00000150401,-0.08406820481342049,No,TRUE
ENSG00000100842,0.1944667491371844,No,TRUE
ENSG00000116350,-0.04224700386309964,No,TRUE
ENSG00000151923,0.04696580674242139,No,TRUE
ENSG00000065320,0.22651819307300333,No,TRUE
ENSG00000127993,0.060751882489912264,No,TRUE
ENSG00000117569,0.07865001769217017,No,TRUE
ENSG00000044574,0.06931024716147,No,TRUE
ENSG00000184254,0.17277709524093587,No,TRUE
ENSG00000185896,-0.0781167572843655,No,TRUE
ENSG00000137309,0.14904018342946354,No,TRUE
ENSG00000134056,-0.08810820148198416,No,TRUE
ENSG00000171763,0.0774649276543613,No,TRUE
ENSG00000149541,-0.12458015153296001,No,TRUE
ENSG00000116990,-0.1756972966767531,No,TRUE
ENSG00000075975,0.04467536919957556,No,TRUE
ENSG00000043039,-0.33467672838841295,No,TRUE
ENSG00000112679,-0.06209186006953062,No,TRUE
ENSG00000164168,-0.05614648613766276,No,TRUE
ENSG00000198000,0.05959853756334131,No,TRUE
ENSG00000078142,0.054754432804914495,No,TRUE
ENSG00000100234,0.13831102660637526,No,TRUE
ENSG00000182107,-0.11199501243711492,No,TRUE
ENSG00000102096,0.13609828064457344,No,TRUE
ENSG00000138166,0.15672321028770306,No,TRUE
ENSG00000101417,-0.14407235194646922,No,TRUE
ENSG00000148399,0.07685494221671209,No,TRUE
ENSG00000130363,-0.07529663061002527,No,TRUE
ENSG00000150457,0.08575930038958905,No,TRUE
ENSG00000137414,-0.08393982289758485,No,TRUE
ENSG00000105401,0.06315222174579439,No,TRUE
ENSG00000101350,0.05687086710129712,No,TRUE
ENSG00000174574,0.05677553487675609,No,TRUE
ENSG00000080573,0.16320652194455085,No,TRUE
ENSG00000005469,0.10748432586434208,No,TRUE
ENSG00000166415,0.4504285710438823,No,TRUE
ENSG00000173120,-0.053187600572497745,No,TRUE
ENSG00000184903,0.10653529034133014,No,TRUE
ENSG00000114026,-0.06674101508842425,No,TRUE
ENSG00000145730,-0.13155384697433542,No,TRUE
ENSG00000170373,-0.4297873687573975,No,TRUE
ENSG00000085491,-0.0940480339915647,No,TRUE
ENSG00000084733,0.064887737811526,No,TRUE
ENSG00000088832,0.05619268023401473,No,TRUE
ENSG00000119042,0.15388329911068818,No,TRUE
ENSG00000125166,0.06752740863740311,No,TRUE
ENSG00000105519,-0.12253851674980859,No,TRUE
ENSG00000125869,-0.19365706695493795,No,TRUE
ENSG00000196152,0.07049390620654972,No,TRUE
ENSG00000163565,-0.12619420427483216,No,TRUE
ENSG00000133424,-0.1371740336690803,No,TRUE
ENSG00000101935,0.08706750206011252,No,TRUE
ENSG00000114166,-0.087499637133568,No,TRUE
ENSG00000149534,-0.23753136552970877,No,TRUE
ENSG00000115970,0.046563540125828674,No,TRUE
ENSG00000125991,0.05651560313275161,No,TRUE
ENSG00000168404,-0.0971802860979212,No,TRUE
ENSG00000001617,0.17325900076009135,No,TRUE
ENSG00000182606,-0.0682262126164966,No,TRUE
ENSG00000156345,-0.10032580302220731,No,TRUE
ENSG00000133739,-0.12045500368492913,No,TRUE
ENSG00000105607,-0.1055809232548368,No,TRUE
ENSG00000138768,-0.06003640322821171,No,TRUE
ENSG00000204576,-0.06750282890223291,No,TRUE
ENSG00000118849,0.17821822421015165,No,TRUE
ENSG00000111540,-0.05974371407831741,No,TRUE
ENSG00000169418,-0.19131730101555258,No,TRUE
ENSG00000148343,-0.1174364789852263,No,TRUE
ENSG00000205268,0.09073244860397212,No,TRUE
ENSG00000068001,-0.12227518229644647,No,TRUE
ENSG00000011028,0.14220788723318095,No,TRUE
ENSG00000048707,0.07543625869632631,No,TRUE
ENSG00000081665,-0.07893376386301247,No,TRUE
ENSG00000151468,0.12862293395874577,No,TRUE
ENSG00000108375,-0.16060859574312333,No,TRUE
ENSG00000174684,-0.09197503379376155,No,TRUE
ENSG00000134419,0.06506398948841959,No,TRUE
ENSG00000047315,0.05226915402212027,No,TRUE
ENSG00000177301,-0.21293616381783032,No,TRUE
ENSG00000198915,-0.19237039841068557,No,TRUE
ENSG00000168421,-0.12712929686596408,No,TRUE
ENSG00000068784,-0.05762808096054701,No,TRUE
ENSG00000119559,-0.13894430521500573,No,TRUE
ENSG00000138794,-0.08375722366723193,No,TRUE
ENSG00000203879,0.058835007795235296,No,TRUE
ENSG00000176485,-0.17566590862854914,No,TRUE
ENSG00000163931,-0.12165639586472282,No,TRUE
ENSG00000070882,-0.09675921416179384,No,TRUE
ENSG00000158669,-0.07784488968767966,No,TRUE
ENSG00000105698,-0.06431160556124182,No,TRUE
ENSG00000135205,-0.12368925837600223,No,TRUE
ENSG00000103512,0.08074992443989452,No,TRUE
ENSG00000132155,0.0443605589077132,No,TRUE
ENSG00000130635,0.16894499840711613,No,TRUE
ENSG00000143341,0.15182692733825678,No,TRUE
ENSG00000075643,-0.1578469008253665,No,TRUE
ENSG00000143727,0.05169212939686702,No,TRUE
ENSG00000184060,-0.09397032763634662,No,TRUE
ENSG00000168795,0.07603430772769164,No,TRUE
ENSG00000172638,0.136664863052455,No,TRUE
ENSG00000111880,0.06570289543492881,No,TRUE
ENSG00000213593,0.051461413057454164,No,TRUE
ENSG00000039650,0.09389586418109304,No,TRUE
ENSG00000214087,-0.07533529268679354,No,TRUE
ENSG00000095303,-0.10921453279974459,No,TRUE
ENSG00000180776,0.0549851149476508,No,TRUE
ENSG00000100029,0.09069119075564339,No,TRUE
ENSG00000211934,0.29257519903083085,No,TRUE
ENSG00000272779,0.07937611165527315,No,TRUE
ENSG00000204381,0.14794509202665126,No,TRUE
ENSG00000275764,0.09785409296320134,No,TRUE
ENSG00000118242,-0.08310368004154685,No,TRUE
ENSG00000107745,0.07218559185438958,No,TRUE
ENSG00000102054,0.059262197659845695,No,TRUE
ENSG00000162576,-0.14911911607818992,No,TRUE
ENSG00000227051,0.16203938774494822,No,TRUE
ENSG00000088387,-0.09443159852829569,No,TRUE
ENSG00000147257,0.2540899771409378,No,TRUE
ENSG00000163145,-0.21912139662436728,No,TRUE
ENSG00000149639,0.08492061601700199,No,TRUE
ENSG00000139292,0.3349494673030568,No,TRUE
ENSG00000136950,0.06534558323726866,No,TRUE
ENSG00000132321,0.20344190780733315,No,TRUE
ENSG00000272734,-0.1634103308244061,No,TRUE
ENSG00000071994,0.052368166780437556,No,TRUE
ENSG00000186665,0.09018717867949282,No,TRUE
ENSG00000007520,-0.13911962453543827,No,TRUE
ENSG00000143367,0.11535125034667233,No,TRUE
ENSG00000169174,0.3360407237333974,No,TRUE
ENSG00000103343,-0.06554941958636401,No,TRUE
ENSG00000120694,0.0867560278653786,No,TRUE
ENSG00000182648,0.13436026391584094,No,TRUE
ENSG00000136816,0.062269589928190344,No,TRUE
ENSG00000135077,-0.1189391106136095,No,TRUE
ENSG00000122126,0.07306253574699981,No,TRUE
ENSG00000117308,-0.13038687887015565,No,TRUE
ENSG00000127952,0.07866060656725804,No,TRUE
ENSG00000139651,0.056347427898658875,No,TRUE
ENSG00000146232,-0.09514453063673255,No,TRUE
ENSG00000061987,0.04807585850191261,No,TRUE
ENSG00000167202,-0.0739784914341521,No,TRUE
ENSG00000163738,-0.0929780041297567,No,TRUE
ENSG00000069431,0.1213935017037569,No,TRUE
ENSG00000106537,-0.13267693326971738,No,TRUE
ENSG00000086504,-0.10387354682565028,No,TRUE
ENSG00000164880,-0.14219224258933888,No,TRUE
ENSG00000079482,-0.11858215932299679,No,TRUE
ENSG00000008294,0.06391619136272665,No,TRUE
ENSG00000113387,0.060436973582721265,No,TRUE
ENSG00000281649,-0.08165826628755073,No,TRUE
ENSG00000153786,-0.07211963591355967,No,TRUE
ENSG00000178921,-0.08129301906096303,No,TRUE
ENSG00000025772,0.07447076751348418,No,TRUE
ENSG00000141012,0.09220766781399928,No,TRUE
ENSG00000074319,0.04678991520255316,No,TRUE
ENSG00000156966,-0.23498422731585694,No,TRUE
ENSG00000134873,-0.3865710513033154,No,TRUE
ENSG00000168778,0.07725543210081166,No,TRUE
ENSG00000144580,0.050684510196330246,No,TRUE
ENSG00000204650,-0.08813102037857479,No,TRUE
ENSG00000164300,0.08253114441756697,No,TRUE
ENSG00000160654,-0.14783229768905617,No,TRUE
ENSG00000118257,0.12484036839065282,No,TRUE
ENSG00000173214,-0.07714412424642926,No,TRUE
ENSG00000143337,-0.05797728283516832,No,TRUE
ENSG00000129450,-0.11896272284015326,No,TRUE
ENSG00000163795,-0.105217527058768,No,TRUE
ENSG00000168140,-0.18076956327984833,No,TRUE
ENSG00000151445,0.05284367193155055,No,TRUE
ENSG00000155008,-0.06772642170223,No,TRUE
ENSG00000079263,-0.13663475279962334,No,TRUE
ENSG00000023902,0.09672551533845428,No,TRUE
ENSG00000187713,0.06063621349693256,No,TRUE
ENSG00000169035,0.40978863225327705,No,TRUE
ENSG00000179841,0.12294449949606619,No,TRUE
ENSG00000100219,0.10458027909850552,No,TRUE
ENSG00000164197,-0.13943081563013746,No,TRUE
ENSG00000112149,-0.12570664537342302,No,TRUE
ENSG00000165338,0.07111122476139951,No,TRUE
ENSG00000124613,-0.11428956101358041,No,TRUE
ENSG00000135966,0.04948347485920958,No,TRUE
ENSG00000028203,0.058736848628028894,No,TRUE
ENSG00000106565,-0.12697326005661577,No,TRUE
ENSG00000148634,-0.048971716396208516,No,TRUE
ENSG00000086062,0.11170664190434489,No,TRUE
ENSG00000059145,-0.09718157524904752,No,TRUE
ENSG00000101608,0.0692726235189057,No,TRUE
ENSG00000138696,0.2426229026079105,No,TRUE
ENSG00000174600,-0.12950179364224176,No,TRUE
ENSG00000136936,0.06958851360148302,No,TRUE
ENSG00000116213,-0.09366140537952433,No,TRUE
ENSG00000169550,-0.2588191232813006,No,TRUE
ENSG00000086289,-0.16219952525356454,No,TRUE
ENSG00000184635,0.131732446286598,No,TRUE
ENSG00000166479,-0.05588912174738221,No,TRUE
ENSG00000198689,-0.06384343510245119,No,TRUE
ENSG00000110104,0.12824273939183156,No,TRUE
ENSG00000183137,0.06890791540825052,No,TRUE
ENSG00000151353,-0.06578556819777692,No,TRUE
ENSG00000169955,-0.0677011949694962,No,TRUE
ENSG00000126524,0.07494728210337188,No,TRUE
ENSG00000060688,0.05409564387077608,No,TRUE
ENSG00000102409,-0.12297312387168033,No,TRUE
ENSG00000221866,0.15686280035497255,No,TRUE
ENSG00000148426,-0.1248000002901619,No,TRUE
ENSG00000112365,-0.05753312015297114,No,TRUE
ENSG00000170846,-0.08357809172925847,No,TRUE
ENSG00000196378,0.07585687846768575,No,TRUE
ENSG00000015479,-0.09324462205909431,No,TRUE
ENSG00000196865,-0.05884133146548481,No,TRUE
ENSG00000124587,-0.10750425669220065,No,TRUE
ENSG00000074416,-0.1640182647495114,No,TRUE
ENSG00000089876,0.07981303380989793,No,TRUE
ENSG00000197989,-0.08872377479253356,No,TRUE
ENSG00000148248,0.05371874472147797,No,TRUE
ENSG00000010256,0.07127683244364232,No,TRUE
ENSG00000004866,0.08731703922028912,No,TRUE
ENSG00000108518,0.05377806249298597,No,TRUE
ENSG00000108433,0.049910123734820074,No,TRUE
ENSG00000125257,0.12045290843554682,No,TRUE
ENSG00000134020,-0.35634445355186606,No,TRUE
ENSG00000163138,-0.061751253487655325,No,TRUE
ENSG00000132589,-0.07037953097940308,No,TRUE
ENSG00000140750,-0.05209534159642498,No,TRUE
ENSG00000112078,0.05422463445407784,No,TRUE
ENSG00000264112,-0.12758781821830573,No,TRUE
ENSG00000204599,-0.059618790438313744,No,TRUE
ENSG00000157823,-0.066907756797712,No,TRUE
ENSG00000122986,-0.11190508637918994,No,TRUE
ENSG00000087206,0.05342130375093708,No,TRUE
ENSG00000165675,0.061216769681026684,No,TRUE
ENSG00000169398,0.07083922002930308,No,TRUE
ENSG00000137955,-0.05703695438907631,No,TRUE
ENSG00000086758,0.05501107758818393,No,TRUE
ENSG00000005339,-0.054302067680558445,No,TRUE
ENSG00000255248,0.15603780601612458,No,TRUE
ENSG00000140598,0.0538478644077454,No,TRUE
ENSG00000180228,0.05550320012823508,No,TRUE
ENSG00000169499,-0.09069089665825436,No,TRUE
ENSG00000071243,0.0548811147162331,No,TRUE
ENSG00000163710,0.2501671979805031,No,TRUE
ENSG00000130827,-0.10527800429444586,No,TRUE
ENSG00000197062,0.06096741541857887,No,TRUE
ENSG00000088038,0.06506402096977713,No,TRUE
ENSG00000163029,0.061609173554940826,No,TRUE
ENSG00000174775,0.13876074479683612,No,TRUE
ENSG00000144231,0.05694526275369441,No,TRUE
ENSG00000066427,0.056032317335881154,No,TRUE
ENSG00000112514,-0.07943094132116132,No,TRUE
ENSG00000081181,0.17391016452596736,No,TRUE
ENSG00000013619,-0.14014397076214202,No,TRUE
ENSG00000105655,-0.16634112401506054,No,TRUE
ENSG00000161542,0.054676615272881146,No,TRUE
ENSG00000101639,-0.06519254861621063,No,TRUE
ENSG00000198455,0.06352427182017421,No,TRUE
ENSG00000105443,-0.07732698855969058,No,TRUE
ENSG00000206384,-0.21864905659516343,No,TRUE
ENSG00000140526,0.0972858435949542,No,TRUE
ENSG00000120278,-0.10203481743461158,No,TRUE
ENSG00000204394,-0.08141601188051095,No,TRUE
ENSG00000112319,0.23288652023192344,No,TRUE
ENSG00000128694,-0.06896576432696358,No,TRUE
ENSG00000088179,-0.0649698619053476,No,TRUE
ENSG00000007062,-0.36035100881438,No,TRUE
ENSG00000143851,-0.1189417880485825,No,TRUE
ENSG00000148090,0.06009590394399121,No,TRUE
ENSG00000131788,0.07942746390651402,No,TRUE
ENSG00000131381,-0.0565079440846466,No,TRUE
ENSG00000144681,-0.21552089563942858,No,TRUE
ENSG00000075142,0.0933991919028487,No,TRUE
ENSG00000127483,-0.04784822906054735,No,TRUE
ENSG00000068654,0.06592228253289974,No,TRUE
ENSG00000100744,0.06613972401240106,No,TRUE
ENSG00000139291,0.08340295485009358,No,TRUE
ENSG00000160856,-0.18997856662458312,No,TRUE
ENSG00000113391,0.0668051218536781,No,TRUE
ENSG00000178397,0.06918829235613853,No,TRUE
ENSG00000106819,0.20040076877142865,No,TRUE
ENSG00000100714,0.06299216676497028,No,TRUE
ENSG00000019485,0.12262258008847172,No,TRUE
ENSG00000111846,-0.12932982538028032,No,TRUE
ENSG00000151876,-0.08159312300668714,No,TRUE
ENSG00000172661,-0.060977410146121604,No,TRUE
ENSG00000112531,0.06231809913357075,No,TRUE
ENSG00000172349,-0.11199697385686108,No,TRUE
ENSG00000114054,0.0749752594821836,No,TRUE
ENSG00000213190,0.1459181877417121,No,TRUE
ENSG00000119777,-0.058997738988561,No,TRUE
ENSG00000159593,0.06030340231139689,No,TRUE
ENSG00000157045,0.06138949242656219,No,TRUE
ENSG00000204568,-0.05994559274928564,No,TRUE
ENSG00000130244,-0.08710224035908837,No,TRUE
ENSG00000139180,0.063656003303949,No,TRUE
ENSG00000171425,0.11137281314046094,No,TRUE
ENSG00000060656,-0.15411399590451702,No,TRUE
ENSG00000198933,-0.10685315559556355,No,TRUE
ENSG00000048392,-0.07155627543234226,No,TRUE
ENSG00000107372,-0.06552718510449965,No,TRUE
ENSG00000196182,-0.08091954836190127,No,TRUE
ENSG00000179912,-0.047415727093571614,No,TRUE
ENSG00000143458,-0.07042044190940004,No,TRUE
ENSG00000185477,-0.12259531391819106,No,TRUE
ENSG00000158406,0.17559088587363944,No,TRUE
ENSG00000196639,0.10668665484409996,No,TRUE
ENSG00000147548,-0.10472479345725394,No,TRUE
ENSG00000151151,0.06275179122566489,No,TRUE
ENSG00000173153,-0.10438487617540743,No,TRUE
ENSG00000132704,-0.24692916961081005,No,TRUE
ENSG00000167081,0.08994502132322477,No,TRUE
ENSG00000184014,0.053570725603161264,No,TRUE
ENSG00000170871,-0.06881571067899804,No,TRUE
ENSG00000123836,0.10511848566416745,No,TRUE
ENSG00000185158,-0.06107799634723572,No,TRUE
ENSG00000186660,0.04666881023106613,No,TRUE
ENSG00000100523,-0.07972087320967702,No,TRUE
ENSG00000091513,-0.2963192821375391,No,TRUE
ENSG00000188130,0.184812713764209,No,TRUE
ENSG00000140511,-0.1394506274173546,No,TRUE
ENSG00000092445,0.11647884236195742,No,TRUE
ENSG00000180801,0.13997896314221323,No,TRUE
ENSG00000100239,-0.07692860837185413,No,TRUE
ENSG00000182768,0.06819261010690897,No,TRUE
ENSG00000179454,0.052471847888077745,No,TRUE
ENSG00000131979,-0.1072771971246134,No,TRUE
ENSG00000149257,0.10180733792393139,No,TRUE
ENSG00000164949,0.15817612363525416,No,TRUE
ENSG00000108588,0.06273275541561209,No,TRUE
ENSG00000230006,0.21291670268891888,No,TRUE
ENSG00000169598,-0.07483527580439939,No,TRUE
ENSG00000146282,0.06043408450678807,No,TRUE
ENSG00000127445,-0.08642836916329955,No,TRUE
ENSG00000162813,-0.0690190094073329,No,TRUE
ENSG00000141447,0.08130659473729249,No,TRUE
ENSG00000147642,-0.2008803971432026,No,TRUE
ENSG00000169410,0.04783944129218833,No,TRUE
ENSG00000204713,-0.060766843145022696,No,TRUE
ENSG00000112144,0.07781469321185877,No,TRUE
ENSG00000083642,0.048526772294319905,No,TRUE
ENSG00000128917,-0.11718937947951442,No,TRUE
ENSG00000103326,-0.14151673214648208,No,TRUE
ENSG00000224032,0.08693441332980242,No,TRUE
ENSG00000132382,-0.10547227888557767,No,TRUE
ENSG00000125149,-0.05537068179494784,No,TRUE
ENSG00000100604,0.36265640211708117,No,TRUE
ENSG00000060982,0.17392704347011723,No,TRUE
ENSG00000166788,0.07820845524147099,No,TRUE
ENSG00000151718,-0.12695638593064315,No,TRUE
ENSG00000157191,-0.059845863794324834,No,TRUE
ENSG00000134955,-0.12362090891104412,No,TRUE
ENSG00000184205,-0.08023793876427648,No,TRUE
ENSG00000115252,0.14033828072172333,No,TRUE
ENSG00000090659,0.13058299906740192,No,TRUE
ENSG00000146409,-0.08282126063606628,No,TRUE
ENSG00000198860,0.06707502003512444,No,TRUE
ENSG00000072163,-0.163301271355104,No,TRUE
ENSG00000122741,0.06623039950862494,No,TRUE
ENSG00000163520,-0.1708511403066727,No,TRUE
ENSG00000161940,0.11243654830897878,No,TRUE
ENSG00000145388,-0.045719392165575704,No,TRUE
ENSG00000187193,0.20925747329310235,No,TRUE
ENSG00000105993,0.06366778012560548,No,TRUE
ENSG00000128536,-0.22405543198212113,No,TRUE
ENSG00000183475,0.05957148194380432,No,TRUE
ENSG00000152454,0.11290317203568469,No,TRUE
ENSG00000227500,-0.0881161303854676,No,TRUE
ENSG00000047188,-0.054078990929434925,No,TRUE
ENSG00000162063,0.12155474855941492,No,TRUE
ENSG00000167863,0.048741477909564984,No,TRUE
ENSG00000197380,0.134262648161173,No,TRUE
ENSG00000166435,-0.10218878685268301,No,TRUE
ENSG00000179387,-0.05420603789522357,No,TRUE
ENSG00000041353,-0.16824384070344955,No,TRUE
ENSG00000162368,-0.05872133400595157,No,TRUE
ENSG00000198382,-0.06498885884914105,No,TRUE
ENSG00000062716,-0.087862270278345,No,TRUE
ENSG00000145354,-0.05798299323309143,No,TRUE
ENSG00000175548,-0.07124938707295139,No,TRUE
ENSG00000140382,-0.05139383649954711,No,TRUE
ENSG00000064932,-0.11798975131260513,No,TRUE
ENSG00000135976,0.0894248955674163,No,TRUE
ENSG00000118946,0.12169454512606435,No,TRUE
ENSG00000174151,0.07898531236867652,No,TRUE
ENSG00000177556,-0.061808419775434435,No,TRUE
ENSG00000157916,0.05145341980348292,No,TRUE
ENSG00000099331,-0.07279373074370338,No,TRUE
ENSG00000129355,0.12067564572743403,No,TRUE
ENSG00000105419,0.1444543255711007,No,TRUE
ENSG00000145246,0.09573192610908267,No,TRUE
ENSG00000163320,-0.05223542632375827,No,TRUE
ENSG00000179406,-0.0974040005271881,No,TRUE
ENSG00000088247,0.0713493517863663,No,TRUE
ENSG00000061938,-0.1360449675452384,No,TRUE
ENSG00000163071,-0.15822127790611087,No,TRUE
ENSG00000167881,-0.04331772638818808,No,TRUE
ENSG00000263639,-0.44182443890668527,No,TRUE
ENSG00000197008,-0.08699258105629928,No,TRUE
ENSG00000281398,0.14035227165019898,No,TRUE
ENSG00000197860,0.061033371429964636,No,TRUE
ENSG00000072736,-0.06986657748342624,No,TRUE
ENSG00000100342,-0.13350401759991815,No,TRUE
ENSG00000136514,-0.15095409170025512,No,TRUE
ENSG00000168476,0.11377052350553304,No,TRUE
ENSG00000185513,-0.1150057814707756,No,TRUE
ENSG00000183864,0.055312958349070386,No,TRUE
ENSG00000181751,0.10241508806077776,No,TRUE
ENSG00000154258,-0.14928589557288421,No,TRUE
ENSG00000136110,-0.40445918811087067,No,TRUE
ENSG00000223959,-0.074902914472085,No,TRUE
ENSG00000037474,0.062476575871810894,No,TRUE
ENSG00000167118,0.06883692780696596,No,TRUE
ENSG00000152056,-0.10810268370770024,No,TRUE
ENSG00000182185,0.08526917184203503,No,TRUE
ENSG00000130669,0.12047118626627441,No,TRUE
ENSG00000187792,0.07807753447516529,No,TRUE
ENSG00000141458,0.08083966622911448,No,TRUE
ENSG00000168077,-0.16030705278298832,No,TRUE
ENSG00000015475,0.08792522098984058,No,TRUE
ENSG00000249859,0.14039816203084168,No,TRUE
ENSG00000154640,-0.09840709879651797,No,TRUE
ENSG00000130775,-0.10972882814189837,No,TRUE
ENSG00000141506,-0.10805604162023039,No,TRUE
ENSG00000141446,0.05371854239749925,No,TRUE
ENSG00000134291,0.07786631897853451,No,TRUE
ENSG00000097096,-0.1433741250484835,No,TRUE
ENSG00000162878,-0.1529260940413599,No,TRUE
ENSG00000107771,-0.06452630899685338,No,TRUE
ENSG00000119414,0.0503356497561971,No,TRUE
ENSG00000163216,0.4957288611468286,No,TRUE
ENSG00000120963,0.07065048499672333,No,TRUE
ENSG00000211648,-0.2314416914247633,No,TRUE
ENSG00000008441,-0.1070440138138666,No,TRUE
ENSG00000188976,0.09688260587957148,No,TRUE
ENSG00000116030,0.046222218939830174,No,TRUE
ENSG00000147689,-0.3129167600564547,No,TRUE
ENSG00000121680,-0.11730289035045235,No,TRUE
ENSG00000205084,-0.10282350233219437,No,TRUE
ENSG00000123178,0.0805608028272867,No,TRUE
ENSG00000119899,0.07667141838356563,No,TRUE
ENSG00000119242,-0.0785797483001115,No,TRUE
ENSG00000106078,-0.22660906197626562,No,TRUE
ENSG00000125848,-0.20079431587712007,No,TRUE
ENSG00000088881,-0.1292748673883969,No,TRUE
ENSG00000122547,0.11008571394902092,No,TRUE
ENSG00000143387,0.1515375976038584,No,TRUE
ENSG00000173334,0.11300420526781055,No,TRUE
ENSG00000080822,0.07340255880652836,No,TRUE
ENSG00000162976,-0.0718351750177898,No,TRUE
ENSG00000211949,0.19632473613094728,No,TRUE
ENSG00000107317,-0.19359376491087524,No,TRUE
ENSG00000186104,-0.07719990335372805,No,TRUE
ENSG00000168497,-0.20320385802652197,No,TRUE
ENSG00000148840,0.0566171852929041,No,TRUE
ENSG00000140368,-0.1514782765307045,No,TRUE
ENSG00000129158,-0.07697938545956784,No,TRUE
ENSG00000165973,-0.45874371545069054,No,TRUE
ENSG00000108559,-0.05441641002359285,No,TRUE
ENSG00000102119,0.06447682454097899,No,TRUE
ENSG00000017797,0.05404580021941864,No,TRUE
ENSG00000096088,-0.4862295027584762,No,TRUE
ENSG00000146072,-0.11740880632142868,No,TRUE
ENSG00000213626,-0.093469468769514,No,TRUE
ENSG00000167632,-0.07173962333634129,No,TRUE
ENSG00000258441,-0.09754140365734758,No,TRUE
